mal_id,name,birthday,favorites,about,main_picture
55042,Maho Funeno,,0,Twitter: @m_huneno,
55045,Ryuunosuke Kasai,,0,"Twitter: @rk_mahler_1101
YouTube: 
Ryunosuke Kasai",https://cdn.myanimelist.net/images/voiceactors/1/64718.jpg
55047,Miku Hiratsuka,,0,"Birthplace: Saitama Prefecture, Japan
Hobbies: karaoke, watching idols
Special Skill: Kendo first-stage percussion instrument performance

Twitter: @hiratsuka_39
Profile: aksent",https://cdn.myanimelist.net/images/voiceactors/1/64725.jpg
55048,Yuuna Nemoto,,0,"Birthplace: Tokyo, Japan
Hobbies: watching YouTube videos (game livestreams, makeup videos, ASMR, dance videos, etc.), games, collecting cosmetics, self-gel nails
Special Skills: dance, Chinese martial arts

Profile: Crazy Box",https://cdn.myanimelist.net/images/voiceactors/3/64726.jpg
55051,Koyori Kyoubashi,,0,"Female

Twitter: @Koyori_Kyo
pixiv: #8260298",
55053,Riko Kaneda,,0,,
55054,Asami Koseki,,0,Twitter: @asami_koseki,
55055,Nangoku,,0,Twitter: @_nangoku_,
55056,Fumio Oketsu,,0,"Female

Twitter: @oktfmo
pixiv: #1789795",
55057,Yu Nomiya,,0,Twitter: @yuuuuu_nomiya,
55059,Tsukugu,,0,"Twitter: @tsukugu_ren
pixiv: #1254306",
55060,Suzume Inuki,,0,Twitter: @inukisuzume,
55061,M-ki,,0,"Doujin circle: Caramel Macchiato

Twitter: @emu_ki
pixiv: #144575",
55062,Yosumi,,0,Twitter: @YYYosumi__,
55063,Bukiyama,,0,"Doujin circle: Nemui

pixiv: #549099",
55065,Riyokuji Yoshizawa,,0,,
55066,Ken Nakamura,,0,,
55067,Yasushi Hattori,,0,,
55068,Kenji Koyama,,0,,
55069,Ippei Inoue,1983-03-11 00:00:00+00:00,0,Profile: Creek Ltd.,https://cdn.myanimelist.net/images/voiceactors/3/64765.jpg
55070,Kouhei Sakai,,0,,
55071,Asami Kawano,,0,,
55072,Hitomi Yoshida,,0,,
55073,Yoshio Watanabe,,0,,
55075,Leega Hansan,1985-06-02 00:00:00+00:00,0,,
55076,Bichi-ra Hong,,0,Instagram: @bicira_hong,
55077,Iyeong Min,,0,,
55080,Ria Torato,,0,Twitter: @S3wLdutGYMZFZwP,
55081,Umihito Aotsu,,0,"Blood type: B
Doujin circle: Metaneko (メタネコ)

Twitter: @umihito
pixiv: #244908",
55084,Takeya Takekake,,0,Twitter: @yosimoto44mo10,
55086,Arata Iura,1974-09-15 00:00:00+00:00,0,"Birthplace: Hino City, Tokyo, Japan
Blood Type: A

Arata Iura, previously known as Arata, is a Japanese actor, model and fashion designer. He is the Director of fashion brand Elnest Creative Activity. He holds the position of Director at the Artisan Culture Organization Institute.

(Source: Wikipedia)

Twitter: @el_arata_nest
Instagram: @el_arata_nest
Profile: Ten Carat",https://cdn.myanimelist.net/images/voiceactors/3/64786.jpg
55087,Riko Nagase,2002-08-13 00:00:00+00:00,0,"Birthplace: Hiroshima Prefecture, Japan
Height: 162 cm
Blood Type: A
Hobbies: watching movies, reading
Special Skills: flexible body, she can move her ears

Twitter: @rico_nagase_
Instagram: @rico_nagase_
Profile: Sony Music Artists Inc.",https://cdn.myanimelist.net/images/voiceactors/3/64788.jpg
55088,Toshinari Shinoe,,0,,
55089,Takana Shirai,,0,,
55090,Ryuuta Miyake,,0,"Twitter: @scriptdoctormr
Profile: https://www.shinshokan.com/scriptdoctor/",
55091,Tetsurou Takita,,0,Profile: http://www.origamix.co.jp/tetsuro-takita/,
55092,Ryou Furube,,0,Twitter: @koburou,
55093,Wai,,0,"Twitter: @yy_wa_i
pixiv: #24375682",
55095,Sachiko Kigasawa,,0,,
55096,Masashi Okumura,,0,,
55097,Jun Watanabe,,0,,
55098,Jun Watanabe,,0,"Jun Watanabe is an animator.

Not to be confused with the sound director Jun Watanabe with whom he shares his name with.

(Source: AniDB)",
55099,Mitsuki Ogiri,,0,"Twitter: @mitsuki_ogiri
pixiv: #25401321",
55100,Mizuki Uratani,,0,,
55101,Taigami,1998-03-31 00:00:00+00:00,0,Twitter: @sushi_dbc,
55102,Mei Higuchi,,0,Twitter: @amane218,
55103,Yuuki Iwai,,0,Twitter: @iwaiyu_ki,https://cdn.myanimelist.net/images/voiceactors/1/69956.jpg
55104,Junichirou Sasaki,,0,,
55106,Susumu Kuroi,,0,"Male

Twitter: @Lv01KOKUEN
pixiv: #6860559",https://cdn.myanimelist.net/images/voiceactors/2/64803.jpg
55107,Amanachita,,0,Twitter: @Amanachita,
55108,Lamp Shirogane,,0,Twitter: @shirogane_lamp,
55109,Mamimu,,0,"Twitter: @m_aiu
pixiv: #54348",
55110,Mai Nihei,,0,,
55111,Tomoya Nakamura,,0,,
55112,Kenshirou Shibata,,0,"Twitter: @KenshiroShibata
pixiv: #49554222",
55113,Kae Ryouto,,0,Twitter: @seki198,
55114,Sanneko,,0,"Twitter: @nekooon
pixiv: #1622327, #30591596",
55115,Naoki Matayoshi,1980-06-02 00:00:00+00:00,0,"Naoki Matayoshi is a Japanese comedian, screenwriter, and novelist. He is from Neyagawa City in Osaka Prefecture. He graduated from Hokuyo Senior High School (presently Kansai University Hokuyo Senior High School).

Matayoshi is the boke of his comedy duo Peace alongside his partner Yuji Ayabe. Ayabe left Japan for New York in 2016 to continue his comedic career overseas while Matayoshi stayed in Japan, effectively making the duo inactive since then.

(Source: Wikipedia)


Twitter: @matayoshi0",https://cdn.myanimelist.net/images/voiceactors/1/64809.jpg
55116,Kenji Taketomi,1970-08-21 00:00:00+00:00,0,Twitter: @ryosuketono,https://cdn.myanimelist.net/images/voiceactors/2/64810.jpg
55117,Sanji Hasegawa,,0,Twitter: @hase_quack,
55118,Kou Toriya,1996-07-05 00:00:00+00:00,0,"Twitter: @Ko_toriya
pixiv: #4279087",
55119,Tamaki,,0,Twitter: @akitatamaki,
55120,Makoto Taji,,0,Twitter: @taji_makoto,
55123,Sofia Abouatmane,,0,"Franco-Belgian voice actress.

Size: 1. 66 m
Weight: 55 kg
Eye colour: Green",https://cdn.myanimelist.net/images/voiceactors/3/65310.jpg
55124,Cécile Florin,1970-02-11 00:00:00+00:00,0,"Birthplace: Berchem-Sainte-Agathe, Belgique

French-Belgian voice actress and ADR Director.",https://cdn.myanimelist.net/images/voiceactors/3/64723.jpg
55125,Jim Redler,,0,"French voice actor.

He is notably known for being one of the official French voice of actor Shia LaBeouf.
Son of Thierry Redler.",https://cdn.myanimelist.net/images/voiceactors/2/64722.jpg
55126,Adrien Larmande,1980-12-26 00:00:00+00:00,0,"French voice actor.

Twitter: @Adrien_Larmande",https://cdn.myanimelist.net/images/voiceactors/3/64721.jpg
55127,Tomai Ogi,,0,Twitter: @ogitomai,
55128,Tarou Yuri,,0,Twitter: @yuritaro_0316,
55131,Dite,,0,"Twitter: @Dite_calamaio
pixiv: #3923425

Old Blog: http://ditecalamaio.blog50.fc2.com",
55132,KRSG,,0,,
55133,Yunkyeong Kim,,0,,
55134,Yeoul,,0,Twitter: @yeoul7813,
55135,Yuuji Kondou,,0,Twitter: @yuji_kondo,
55137,Takeshi Masuda,,0,,
55138,Takamitsu Shimazaki,1978-11-21 00:00:00+00:00,0,,https://cdn.myanimelist.net/images/voiceactors/1/64846.jpg
55139,Keiga,2002-03-13 00:00:00+00:00,0,"Birthplace: Osaka Prefecture, Japan
Blood Type: A
Height: 167 cm
Hobbies: drumming, singing, games, chatting
Specialties: blinking speed, Chinese

Twitter: @keiga0313
Profile: Horipro",https://cdn.myanimelist.net/images/voiceactors/2/64849.jpg
55140,Mai Watanabe,,0,,
55142,Sakuji Kogure,,0,,
55143,Taishi Nekota,,0,"Twitter: @taishi_nekota
pixiv: #26157375",
55144,Hachi Yatsuhachi,,0,Twitter: @inaotteko_ze,
55145,Aki Fukami,,0,Twitter: @fukami_aki,
55147,Shiori Furushou,,0,,
55148,Studio Headline,,0,"Comprised of several unnamed individuals.

Twitter: @headline0003",
55149,Hayato Satou,,0,"Doujin Circle: Funky Sugar (ふぁんきぃしゅが)

Twitter: @funkysatou",
55150,Yori Haida,,0,Twitter: @haidayori,
55151,Rise Torio,,0,Twitter: @toriorise,
55152,Shoumaru Zouza,,0,,https://cdn.myanimelist.net/images/voiceactors/3/61804.jpg
55153,Mondo Hasekura,,0,Twitter: @mondo_Pirat,
55154,Ron Makita,,0,"Twitter: @Makiron_ps
pixiv: #951828",
55155,Beenary,,0,Twitter: @Beenary_yeohye,
55156,inono,,0,"Doujin circle: 18 Monkeys

Twitter: @inono360
pixiv: #156714",
55158,Kentarou Hino,,0,Twitter: @nanasamib,
55159,Mikayo Nakae,,0,"Twitter: @nakae_mikayo, @cv_nakae",
55161,Yuzushiwo,,0,"Twitter: @1219Yzsw
pixiv: #68228265",https://cdn.myanimelist.net/images/voiceactors/2/65888.jpg
55167,Luca Airaghi,,0,,https://cdn.myanimelist.net/images/voiceactors/1/70133.jpg
55168,Rie Nishimura,,0,,
55178,Misato Kawauchi,1997-10-11 00:00:00+00:00,0,,
55183,Corinne Martin,,0,"French voice actress.

Size: 1. 47 m
Eye colour: Hazelnut brown",https://cdn.myanimelist.net/images/voiceactors/1/64893.jpg
55184,Vincent Pierrard,,0,"French voice actor.

Twitter: @VincentPierrard",https://cdn.myanimelist.net/images/voiceactors/1/64894.jpg
55210,Kaori Ishii,,0,,
55213,Tomoko Yamazaki,,0,,
55225,Yuuga Satou,,0,"Birthplace: Yamagata Prefecture
Hobbies: karaoke, consumer games, arcade games
Special Skills: singing, sprinting, games

Profile: Aoni Pro",https://cdn.myanimelist.net/images/voiceactors/3/65018.jpg
55233,Tatsuya Takahashi,,0,Tatsuya Takahashi is an animator. Not to be confused with the writer Tatsuya Takahashi.,
55251,Ayataka Tanemura,,0,,
55263,Hitomi Hasegawa,,0,Twitter: @hasegawa_hitomi,
55298,Asuka Kashimura,,0,,
55307,Yuuki Shinjou,,0,,
55319,Hiroaki Satou,,0,,
55328,Rikka Kitami,,0,,
55329,Sen Yagami,,0,,
55330,Airi Akatsuki,,0,,
55331,Kanade Shirakami,,0,,
55338,Ryuuta Ono,,0,,
55345,Ayana Takeda,,0,,
55364,Yuu Aoki,,0,,
55368,Taishi Kawakami,,0,,
55387,Takamitsu Fukuchi,1981-06-16 00:00:00+00:00,0,"Twitter: @takamichu
Instagram: @takamitsu_oberon",https://cdn.myanimelist.net/images/voiceactors/1/65380.jpg
55402,Émilie Rault,,0,French voice actress.,https://cdn.myanimelist.net/images/voiceactors/3/65179.jpg
55413,Charles Pestel,1978-08-26 00:00:00+00:00,0,"French voice actor.

He is the brother of Arthur and Charlyne Pestel.

Instagram: @charlespestel",https://cdn.myanimelist.net/images/voiceactors/2/65056.jpg
55417,Jean-Christophe Lecomte,,0,French voice actor.,
55420,Vincent Barazzoni,,0,"French voice actor.

He is best known for being one of the official French voices of Jason Mewes and Marlon Wayans.",https://cdn.myanimelist.net/images/voiceactors/3/65011.jpg
55434,Marc Maurille,,0,"French voice actor.

Size: 1. 85 m
Weight: 80 kg
Eye colour: Green",https://cdn.myanimelist.net/images/voiceactors/2/65410.jpg
55435,Pablo Cherrey-Iturralde,,0,French voice actor.,https://cdn.myanimelist.net/images/voiceactors/3/65411.jpg
55440,Fabienne Loriaux,1962-11-21 00:00:00+00:00,0,Belgium Voice Actress who also dubbed Applejack (My Little Pony : Friendship Is Magic),https://cdn.myanimelist.net/images/voiceactors/2/65430.jpg
55441,Martin Spinhayer,1975-04-18 00:00:00+00:00,0,"Birthplace : Mons, Belgique

Belgian Voice Actor",https://cdn.myanimelist.net/images/voiceactors/3/65431.jpg
55447,Bruno Choël,1954-07-19 00:00:00+00:00,0,"French voice actor.

He is best known for being one of the French voices of actors Ewan McGregor, Mark Wahlberg and Johnny Depp.",https://cdn.myanimelist.net/images/voiceactors/1/65441.jpg
55448,Alain Eloy,1966-12-12 00:00:00+00:00,0,"Birthplace : Hermalle-sous-Argenteau, Belgique

Belgian Voice Actor who also dubbed Rick (Rick &amp; Morty)",https://cdn.myanimelist.net/images/voiceactors/2/65427.jpg
55471,Tooru Ishida,,0,,
55473,Shinji Sugiyama,,0,,
55478,Ami Yamauchi,,0,Twitter: @yamauche_00,
55489,Olivier Cordina,,0,French voice actor.,https://cdn.myanimelist.net/images/voiceactors/2/65568.jpg
55494,Kazuya Nakanishi,,0,Twitter: @yaduka301,
55500,Simon Herlin,,0,"French voice actor.

Twitter: @simoncomedien",https://cdn.myanimelist.net/images/voiceactors/1/65659.jpg
55510,Franck Dacquin,1965-04-07 00:00:00+00:00,0,"Birthplace : Argenteuil, Val-d'Oise, France

French-Belgian Voice Actor",https://cdn.myanimelist.net/images/voiceactors/1/65674.jpg
55515,Yoshihiro Osada,,0,,
55516,Rimo Hasegawa,1998-11-24 00:00:00+00:00,0,"Birthplace: Shizuoka Prefecture, Japan
Height: 169 cm
Blood Type: O

Twitter: @hasegawa_rimo
Instagram: @rimo_official
Profile: mitt management",https://cdn.myanimelist.net/images/voiceactors/2/65686.jpg
55517,Rika Nakagawa,1998-04-21 00:00:00+00:00,0,"Birthplace: Sapporo City, Hokkaido Prefecture, Japan
Height: 151 cm
Blood Type: A
Hobbies: watching movies, listening to music, singing, Korean language
Specials Skills: singing, speech
Likes: dance, okonomiyaki, takoyaki
Favorite Color: white
Favorite Movie: Paradise Kiss


Twitter: @nkrika_official
Instagram: @[url=
Instagram: @rikanakagawa_official
Profile: Sun Music
Blog: https://ameblo.jp/nakagawa-rika/",https://cdn.myanimelist.net/images/voiceactors/1/65687.jpg
55533,Satomi Miyazaki,,0,,
55541,Patrice Melennec,1942-06-01 00:00:00+00:00,0,"Birthplace: Quimper, Finistère, France

French Voice Actor.",https://cdn.myanimelist.net/images/voiceactors/1/65720.jpg
55547,Hervé Caradec,1946-09-27 00:00:00+00:00,0,French Voice Actor &amp; ADR Director.,https://cdn.myanimelist.net/images/voiceactors/1/65725.jpg
55549,Yuusuke Ikeda,,0,,
55578,Takaki Mizoguchi,1982-09-25 00:00:00+00:00,0,"Birthplace: Kanagawa Prefecture, Japan

Takaki Mizoguchi, also well-known under the name RUCCA, is a lyricist and writer.

Profile: First Call Music
Twitter: @Mizoguchi_RUCCA",https://cdn.myanimelist.net/images/voiceactors/3/65782.jpg
55580,Anna Suzuki,2003-12-05 00:00:00+00:00,0,"Participated ANIMAX MUSIX 2018 Audition and Performed in Opening Act of Osaka.
Participating in THE Karaoke★Battle and is One of Best 4 of Under 18.
Seiyuu Debut w. Misaki Yurigaoka from IDOL-bu SHOW in 2019.
Artist Debut w.  Waccha PriMagi! Titled ""Dreaming Sound"".  She Will Also Voice Lemon Kokoa.

Twitter: @aaanna1205
Instagram: https://www.instagram.com/aaanna1205/",
55595,Satoshi Takabatake,,0,"Saotshi Takabatake is a background/layout artist.

Twitter: @st_nomad",
55597,Yasushi Kimura,1962-04-04 00:00:00+00:00,0,"Birthplace: Tokyo, Japan

Profile: Me &amp; Her Corporation",https://cdn.myanimelist.net/images/voiceactors/2/65912.jpg
55601,Tetsuya Miyanishi,,0,,
55635,Nobuhide Kariya,,0,,
55639,Keisuke Kojima,,0,,
55643,Nia Oono,,0,,
55644,Gosei Oda,,0,,
55648,Daiki Katou,,0,Not to be mistaken with another Daiki katou who is a mangaka.,
55652,Tsurumi Mukoyama,,0,,
55654,Chihiro Kumano,,0,,
55656,Wakako Yoshida,,0,,
55657,Kou Aine,,0,,
55658,Yuuji Miyashita,,0,,
55659,Emi Hiraoka,,0,,
55660,Mariko Aoki,,0,,
55662,Hisae Ikezu,,0,,
55667,Akiko Nagashima,,0,,
55668,Ryou Yamauchi,,0,,
55669,Chikako Noma,,0,,
55671,Emi Oota,,0,,
55680,Francesco Rizzi,,0,,
55682,Giada Bonanomi,1990-01-27 00:00:00+00:00,0,,https://cdn.myanimelist.net/images/voiceactors/3/65230.jpg
55703,Osamu Ii,,0,,
55705,Miho Daidoujo,,0,,
55706,Naho Seike,,0,,
55710,Aya Ikeda,,0,,
55714,Matteo De Mojana,,0,,
55718,Yuuta Fujii,,0,,
55722,Rémi Gutton,1992-11-10 00:00:00+00:00,0,"Birthplace: Châteauroux, Centre-Val de Loire, France
Hometown: Paris, France
Band: Aposta

French voice actor and singer.",https://cdn.myanimelist.net/images/voiceactors/1/66090.jpg
55741,Alexander Vestri,,0,"Brazilian stage actor, voice actor and journalist from São Paulo.",https://cdn.myanimelist.net/images/voiceactors/3/66914.jpg
55744,Gabriel Neves,,0,Brazilian voice actor and stage actor from São Paulo.,
55746,Guilherme Conradi,,0,"Brazilian stage actor, voice actor and musician from São Paulo.",https://cdn.myanimelist.net/images/voiceactors/3/66228.jpg
55748,Paola Molinari,,0,Brazilian stage actress and voice actress from São Paulo.,
55749,André Schmidt,,0,Brazilian voice actor and stage actor from São Paulo.,
55754,Mari Guedes,,0,Brazilian stage actress and voice actress.,
55758,Victor Moreno,,0,"Brazilian voice actor, sound engineer and musician from São Paulo.",https://cdn.myanimelist.net/images/voiceactors/1/66241.jpg
55759,Filipe Teófilo,,0,"Brazilian stage actor, voice actor and sound engineer from São Paulo.",
55760,Samuel Fernandes,,0,Brazilian voice actor from São Paulo.,
55761,Samuel Mota,,0,"Brazilian voice actor, voice director and stage actor from São Paulo.",
55765,Paula Spinelli,,0,Brazilian voice actress from São Paulo.,
55767,Ana Paula Cadamuro,,0,"Brazilian model, stage actress and voice actress from São Paulo.",
55768,Diego Diniz,,0,Brazilian voice actor and sound engineer from São Paulo.,
55770,Rodrygo Gomes,,0,Brazilian voice actor from São Paulo.,
55771,Adriana Chiovatto,,0,Brazilian voice actress from São Paulo.,
55772,Samantha Rossetti,,0,Brazilian voice actress from São Paulo.,
55774,Guilherme de Barros,,0,Brazilian voice actor and director from São Paulo.,
55775,Rogério César,,0,Brazilian voice actor and voice director from São Paulo.,
55787,Amanda Cappia,,0,Brazilian voice actress from São Paulo.,
55788,Nicholas Zapparoli,,0,Brazilian stage actor and voice actor from São Paulo.,
55792,Reinaldo Rodriguez,,0,"Brazilian stage actor, musician and voice actor.",https://cdn.myanimelist.net/images/voiceactors/2/66909.jpg
55793,Leandro Loureiro,,0,Brazilian voice actor and stage actor.,
55796,Juliana Yamada,,0,Brazilian voice actress from São Paulo.,
55848,Augusto de Souza,,0,"Brazilian stage actor, voice actor and sound engineer.",
55851,Stela Ramos,,0,Brazilian stage actress and voice actress from São Paulo.,
55863,Cris dos Reis,,0,Brazilian stage actress and voice actress from Rio de Janeiro. Currently lives in São Paulo.,
55869,Hugo Myara,,0,Brazilian stage actor and voice actor from Rio de Janeiro.,
55876,Mauro Medeiros,,0,"Brazilian stage actor, director and voice actor.",
55883,Paulo Carvalho,,0,"Brazilian stage actor, voice actor and director from Rio de Janeiro.",
55914,Raan Alves,,0,Brazilian stage actor and voice actor from São Paulo.,
55937,Mário Luiz Augelli,,0,"Brazilian stage actor, writer and voice actor from São Paulo.",
55942,Arnaldo Santini,,0,"Brazilian stage actor, translator, script writer, recording engineer and voice actor from São Paulo.",
55945,Laudy Regina,,0,"Brazilian stage actress, voice actress and director from São Paulo.",
55947,Giovanni Mamede,,0,Brazilian voice actor from São Paulo.,
55950,André Ragazzi,,0,Brazilian voice actor from São Paulo.,
55958,Rodrigo Ribeiro,,0,Brazilian voice actor from Rio de Janeiro.,
55968,Miyao Yamashita,,0,,
55969,Tsunetaka Ema,,0,,
55972,Shinichi Fukumoto,,0,,
55983,Ronja Peters,1989-09-01 00:00:00+00:00,0,"Birthplace: Schwerin, Germany.",https://cdn.myanimelist.net/images/voiceactors/2/66261.jpg
56016,Hiromi Ogata,,0,,
56064,Muneo Nakamoto,,0,,
56095,Bruno Dubernat,1962-01-17 00:00:00+00:00,0,"Date of Death: Mar 31, 2022

French voice actor.

French voice of Jigsaw/John Kramer in the Saw franchise and Boba Fett in The Mandalorian.",https://cdn.myanimelist.net/images/voiceactors/1/66319.jpg
56238,Nanami Tomaru,,0,"Birthplace: Ishioka City, Ibaraki Prefecture
Height: 153 cm
Blood Type: O
Hobbies: nails, collecting teddy bears
Special Skills: flute, anisong DJ

Twitter: @__nnmaruu
Profile: Kenyu Office",https://cdn.myanimelist.net/images/voiceactors/3/66830.jpg
56239,Hiroya Egashira,,0,"Birthplace: Saga Prefecture
Hobbies / Special Skils: kickboxing, iaido Hakata dialect, Saga dialect, many industrial qualifications

Profile: Ken Production",https://cdn.myanimelist.net/images/voiceactors/2/66831.jpg
56255,Bérangère Rochet,,0,French voice actress.,https://cdn.myanimelist.net/images/voiceactors/2/66871.jpg
56285,Gabriele Vender,1989-05-10 00:00:00+00:00,0,"Born in Rome, Italy",https://cdn.myanimelist.net/images/voiceactors/1/66302.jpg
56292,Elsa-Marie de Breyne,,0,French voice actress.,https://cdn.myanimelist.net/images/voiceactors/3/66934.jpg
56311,Gouki Ootsuka,,0,"Goki is a winner of music creators audition held by SMPJ and Sound&amp;Recording Magazine in 2011. During playing the guitar in a rock band, he started focusing on song-writing to other artists. Through the writer's career, he has achieved the skills to make several styles of music and always trying to make impressive and catchy melody. Since 2016, he has been producing the songs for the band called, “OSIRIS” who’s appeared in the mobile phone game application, “Band Yarouze!”.

(Source: Sony Music Publishing Japan)

Twitter: @5keysland
Facebook: @gouki.ohtsuka
Tumblr: goukiohtsuka",https://cdn.myanimelist.net/images/voiceactors/2/67035.jpg
56325,Erwin Grünspan,1973-03-25 00:00:00+00:00,0,"Franco-Belgian voice actor.

French voice of Berlin in La casa de papel.

Date of Death: Dec 30, 2021
Married to Valérie Muzzi.",https://cdn.myanimelist.net/images/voiceactors/1/67039.jpg
56329,Julien Portugais,,0,French voice actor.,https://cdn.myanimelist.net/images/voiceactors/2/67060.jpg
56358,Yukiko Aruga,,0,"Birthplace: Aichi Prefecture, Japan
Hobbies &amp; Skills: Nagoya dialect, Kendo 3rd Dan

Twitter: @arugalion
Profile: Production Ace",https://cdn.myanimelist.net/images/voiceactors/2/67092.jpg
56360,Kazuki Furuta,1995-11-29 00:00:00+00:00,0,"Birthplace: Tokyo, Japan
Hobbies / Special Skills: dance (hip-hop/jazz/tap), karate 2nd stage, koto

Twitter: @real_kazuki_f
Profile: Mausu",https://cdn.myanimelist.net/images/voiceactors/2/67101.jpg
56362,Kouhei Yoshiwara,,0,"Birthplace: Ibara Prefecture, Japan
Height: 168 cm
Hobbies: listening to songs, fishing, rakugo
Special Skills: soccer, marathon

Profile: Arise",https://cdn.myanimelist.net/images/voiceactors/3/67104.jpg
56365,Julien Meunier,,0,French voice actor.,https://cdn.myanimelist.net/images/voiceactors/1/67088.jpg
56369,Ryoutarou Yamaguchi,1998-06-13 00:00:00+00:00,0,"Birthplace: Matsue, Shimane Prefecture, Japan
Height: 178 cm

Twitter: @yama_ryoutarou
Instagram: @ryoutaro_yamaguch
Profile: Sony Music Artists",https://cdn.myanimelist.net/images/voiceactors/1/67115.jpg
56370,Takuya Tsuda,1994-08-28 00:00:00+00:00,0,"Birthplace: Ishikawa Prefecture, Japan
Height: 171 cm
Blood Type: B
Hobbies: acapella, occult, ancient Egypt
Special Skills: voice percussion, voice trumpet, canoeing

Profile: Pro-fit",https://cdn.myanimelist.net/images/voiceactors/1/67116.jpg
56371,Tomoya Yamamoto,,0,"Birthplace: Tokyo, Japan
Blood Type: A
Hobbies: darts, badminton
Special Skill: bass
Dialect: Okinawa dialect

Twitter: @yamamoto_0319
Profile: Holy Peak",https://cdn.myanimelist.net/images/voiceactors/3/67117.jpg
56372,Ayato Morinaga,,0,"Birthplace: Aichi Prefecture, Japan
Hobbies / Special Skills: motocross, acrobat, beatbox, bouldering
Dialect: Nagoya dialect

Twitter: @ayato__morinaga
Instagram: @m_ayato_0208
Profile: Mausu",https://cdn.myanimelist.net/images/voiceactors/3/67118.jpg
56376,Junpei Baba,1995-01-28 00:00:00+00:00,0,"Birthplace: Yamagata Prefecture, Japan
Hobbies / Special Skills: singing, archery, coffee drip

Twitter: @88_junpei
Profile: 81 Produce",https://cdn.myanimelist.net/images/voiceactors/2/67135.jpg
56377,TAKA,1993-11-14 00:00:00+00:00,0,"Birthplace: Ehime Prefecture, Japan
Height: 180 cm
Blood Type: AB
Special Skills: soccer, shorinji kempo

Twitter: @taka_cubers
Instagram: @taka_cubers
TikTok: @tk_tok
Profile: Cubers",https://cdn.myanimelist.net/images/voiceactors/3/67138.jpg
56378,Takao Sakuma,1992-08-11 00:00:00+00:00,0,"Birthplace: Tokyo, Japan
Height: 158 cm
Hobbies: watching movies, games, futsal
Special Skills: song, guitar, tennis

Was the vocalist of Fo'xTails  from 2013-2018.

Twitter: @Takao_Sakuma811
Instagram: @takao_xx69
Profile: Lantis, Apollo Bay",https://cdn.myanimelist.net/images/voiceactors/1/67139.jpg
